GeneName,sampleA,sampleB,sampleC,sampleD,sampleE,sampleF,sampleG,sampleH
Nucb1,12.97083471,12.91751472,13.1667458,13.11803746,13.22395481,13.14178129,12.692891,13.27910502
Gm20558,6.469003953,6.474278011,6.421620168,6.476772773,6.494729679,6.479199827,6.69409385,6.316564332
Gm5606,6.323077036,6.265831918,6.416428285,6.139940734,6.180916889,6.634998156,6.362961619,6.50030018
4833412C05Rik,6.361308106,6.25986672,6.002533722,6.758276213,6.421097049,6.087414664,6.622312401,6.17492009
LOC102639568,6.049791801,6.078206582,6.086475648,5.921821064,5.916069923,6.113594909,6.013789979,6.006215876
Dna2,7.370684277,7.358650149,8.540567962,7.093201551,7.317060034,8.462716994,8.252929193,8.528218932
Lhfpl1,10.96971157,10.6016027,9.43754951,9.887327084,9.408434537,9.092104041,9.956753967,9.654365084
B230119M05Rik,6.164068278,6.041064853,6.252231514,6.183695216,5.906000855,6.211729571,6.188834573,6.321068623
Rpl34,17.15712151,17.51201828,17.18138898,17.27167582,17.45346423,17.15110479,17.06640083,17.07899606
AK034311,6.116388968,6.060634179,6.218054788,6.213130018,6.477442036,6.141102091,6.045408115,6.181826391
A_55_P2546632,6.261945452,6.218558781,6.171129041,6.208049943,6.130679146,6.284614022,6.298568896,6.361059004
Olfr728,6.131992722,6.137549121,6.095228938,6.047516899,6.049682855,6.115676985,6.247444821,6.267358676
AK078746,6.258593953,6.50377751,6.192628108,6.770663048,6.522056083,6.433180782,6.443349064,6.302276364
Slc30a2,8.018210652,7.719744663,7.642717786,7.446352818,7.627747916,7.798181858,7.994233867,8.415723628
Got1,10.70721747,10.28718305,10.4857428,9.875529282,9.677947445,10.42753473,10.34800076,9.623752887
Pnma5,6.11219008,6.134740137,6.308917567,6.246101119,6.124376911,5.925950293,5.90697252,6.23822881
Gab1,6.136847225,6.228047564,6.260682334,6.159322126,6.27039776,6.041327153,6.098760819,5.994370714
Ndufs6,15.48840746,15.26872784,15.74421974,15.29298383,15.32323185,15.69955383,15.88128089,15.77043426
Olfr43,6.155939998,6.063622666,6.022034218,6.349540995,6.308150774,6.181582747,6.300539523,6.166130999
Vmn2r120,6.158309891,6.118544287,6.173914431,5.981465737,6.147287679,5.999821754,6.069773759,6.048088327
4930589L23Rik,6.54931888,6.486693657,6.411229906,6.363570803,6.357711904,6.293312276,6.270048483,7.442810522
AK140304,5.975250257,5.969630329,6.02063677,6.039441553,5.885869811,5.973469253,5.982296791,6.061540756
Ankrd49,9.016384799,9.122871326,9.02192333,8.924574491,8.800493827,9.169403264,8.989005997,9.076051004
Fgfrl1,8.501453916,8.296616021,8.197489951,8.713654283,8.929275577,8.311136456,8.583164027,7.865875632
Gm10703,6.242261104,6.188583362,6.221213226,6.249247627,6.237430865,6.232697431,6.192581896,6.160535635
Gm32178,6.492419978,6.510547841,6.551819593,6.457639247,6.576781217,6.482800061,6.318609659,6.506319723
Celf5,6.293998513,6.326191532,6.349333121,6.462097506,6.331502777,6.365555143,6.47502804,6.834453466
Vmn2r26,6.177024574,6.220251366,6.257495668,6.251572274,6.304887296,6.239589755,6.352793258,6.141154556
A730062M13Rik,6.319872641,6.303989929,6.132572525,6.405559303,6.266948655,6.214433916,6.193093029,6.628185989
1110002L01Rik,6.588887406,6.68895956,6.701572584,6.701757463,6.63770465,6.735647855,6.68015887,6.447733677
R3hcc1,10.87448398,10.91169338,10.99070576,10.68150576,10.63530447,10.9996215,10.77727336,10.69000143
Sh2d1a,12.19021563,11.88571933,11.7128551,10.89192775,10.29953391,11.30159667,11.44333236,12.1176402
Ambn,6.35850713,6.457133984,6.417560543,6.072228274,6.145153516,6.069392217,6.285118058,6.334612512
NAP121332-001,15.21146313,15.29298383,14.62410342,15.26337425,14.74017765,14.39758945,14.73424401,14.67456076
NAP112865-1,15.8484318,15.67430274,15.74284918,15.65897534,15.89874205,16.00316276,15.9802654,16.08912508
Glud1,11.52188028,11.23774135,11.23569369,11.58950296,11.67582374,11.59189687,11.13294527,11.1338289
Fzd9,7.411534703,7.8607136,7.259439534,7.221430773,7.653721613,7.527884902,7.605746619,6.63820636
Dcxr,10.24945005,10.36341227,11.14873665,11.71812985,11.18946022,11.04224873,11.07099603,11.29587448
Ces2c,6.3150514,6.263011128,6.21236266,6.257185096,6.441334244,6.279536961,6.338190695,6.319326026
Mapkap1,9.031621704,8.75263681,9.816174088,9.699600573,9.683424182,9.8325818,9.709879976,10.14168656
4932411E22Rik,6.009991055,6.112889921,5.939168097,6.214127312,6.07752881,6.068877246,6.129213536,6.225165315
Eapp,11.97627629,12.2021181,11.55743623,11.76153679,11.64921399,11.45570513,11.65929667,11.63428181
Plvap,6.972789566,6.99689215,6.826687846,6.855948851,6.985815606,6.872486225,6.899526203,7.013756397
Vmn1r40,6.68015887,6.243611854,6.624214102,6.142912891,6.26126803,6.176664294,6.225056997,6.449623386
2300005B03Rik,9.666582107,9.541420348,9.464647006,9.227560802,9.285706726,9.302388813,9.56230163,10.19574124
Keg1,6.60585714,6.682800494,6.497899066,6.478081115,6.293720331,6.469054523,6.57099064,6.840935985
Olfr1508,6.256860159,6.225435284,6.243971714,6.357456931,6.433679083,6.42634964,6.266614981,6.351640415
Gm34753,6.033290348,5.995093405,6.116767979,6.13080684,6.097066157,5.979050619,6.139083261,6.099165292
4632428C04Rik,6.021998496,6.120656696,6.04639199,6.180241043,6.060198805,5.980084864,6.140992685,6.154081156
4930596D02Rik,6.175558926,6.094781532,6.18390757,6.029035436,6.232784189,6.03373447,6.214678875,6.252453394
AK078585,6.74684111,6.339066823,6.323027117,6.364903746,6.444586093,6.501898665,6.314514448,6.194500001
Gm5092,7.123872423,7.040750683,7.100072905,7.107138442,6.920277947,7.080890564,6.908354347,7.128072491
Stc1,6.413727544,5.921001604,5.818180005,5.953883296,5.907478044,5.886086704,5.898815693,5.953969844
Tspan8,6.389297571,6.501861588,6.501419026,6.618277439,6.699217778,6.976306711,6.566405474,6.492102066
Ctps2,12.8130007,12.48717097,11.42709343,12.58471229,12.00674251,11.30992958,11.82116445,12.77294797
Olfr52,6.390057575,6.340176607,6.325682254,6.21682745,6.271035207,6.301826168,6.309474491,6.389706926
Crygc,6.566774093,6.354658254,6.491455789,6.331110136,6.336019355,6.510594344,6.511799413,6.288936859
NAP114740-1,16.25127154,16.2501909,15.96608554,16.18390042,15.87328608,15.81691737,16.0140194,16.02873315
Obp1a,8.093137332,7.716396263,8.219605415,7.958363575,7.876369632,7.900547535,8.165282542,8.07631945
Kcne2,6.093900498,6.343723649,6.043591699,6.12327945,6.306282493,6.379971354,6.128289506,6.294814028
Gm38691,6.361971494,6.223068908,6.231160263,6.313787615,6.291826742,6.143309064,6.252672421,6.172759486
Med4,12.12139289,12.32532319,12.21600947,12.16908564,12.00533404,12.19991734,12.14265701,12.12091166
Olfr569,6.360378167,6.28923821,6.206108624,6.18494009,6.392172243,6.193883033,6.380977493,6.245819645
Tpsg1,6.703542682,6.426207533,6.339810195,6.79759925,6.920207455,6.394748322,6.461365774,6.320030025
Gm34403,7.443984183,7.931206294,7.2258924,7.879012949,7.681467746,7.167643118,7.157453382,7.794657614
Ptch1,6.680272655,6.790622871,6.653907291,6.608922087,6.697932139,6.765323061,7.041013916,6.814196677
Ipo4,13.8508036,14.03705435,14.40848513,13.75801603,13.67571857,14.21893494,13.80181152,13.49642562
Hspa1b,13.99951696,13.87147425,10.63789321,10.72314743,11.35437603,10.49353746,8.966615006,12.77573938
Tmx3,10.10902684,10.057886,9.512753604,9.448368548,10.17420707,9.921871591,8.996819364,8.996021128
Pter,7.308175485,7.828446232,8.373428283,6.970422108,7.785576851,8.175764422,7.031056287,7.078889247
NAP027978-1,7.036320533,7.61668077,8.443235607,6.55359175,7.18296473,8.496656042,6.934068135,7.20914704
Pik3cd,10.88568531,11.12208089,10.26358717,10.28981153,10.10170842,10.19393954,10.40452995,11.08671317
Nr2f1,6.415253806,6.365804728,6.343437837,6.205446964,6.516228252,6.435642967,6.651722118,6.918387383
Elovl1,11.62521072,11.7014235,12.29332014,12.06145234,12.48912108,12.38053251,12.10395836,11.67136783
Olfr790,6.11412909,6.034952337,6.134696018,6.207847925,6.182413554,6.079999503,6.148190801,6.161280606
Pih1h3b,6.419467776,6.340087241,6.504319631,6.401822819,6.479035009,6.480749104,6.438613217,6.523307567
2410127L17Rik,11.38548246,10.89934054,11.52437426,11.38785127,11.32086266,11.69820849,11.550457,11.31116333
Olfr91,6.379338674,6.239571823,6.604119496,6.36263379,6.358996178,6.376985816,6.330976821,6.171898203
Cox5a,15.98186581,15.9076783,16.82006456,15.53732689,15.84947428,16.7907513,16.44920925,16.62038333
Prl3d1,6.143840032,5.890164302,6.112994262,6.165453471,6.004565342,6.205246208,6.071332233,6.081272907
Gm11278,6.193890721,6.061061003,6.112898825,6.152544228,6.048365665,6.210798751,6.144279031,6.237997517
4930447A16Rik,6.014374662,6.049194899,6.027134921,6.088282926,6.100233739,6.186130905,5.923359513,6.104374134
Slc40a1,6.163093802,5.976796378,6.208131174,5.956124052,6.049060834,6.189188097,6.240984648,6.087958767
Umps,13.45207705,13.43945358,14.40645289,13.58179121,13.33189136,14.33601917,14.11783095,13.83253541
Mybl1,8.456487025,8.525934766,9.328776266,9.909401488,9.704528408,9.468440441,9.296419532,9.533922699
A_55_P2522975,6.202949308,6.007401389,6.175544756,6.146480711,6.134675056,6.205960215,6.188718952,6.072792568
BY719879,6.078489797,6.135774376,6.066450963,6.193215571,6.092129693,6.223967824,6.168466671,6.203119897
Ampd1,6.30060865,6.420766875,6.55843431,6.21123682,6.31470339,6.339559696,6.191310303,6.1649413
Hormad2,6.54062731,6.898581196,6.48106856,6.378324781,6.231340857,6.371492138,6.474021159,6.719104517
Dnajb11,12.31856306,12.54053644,13.26982668,13.78010015,13.51870351,13.12087988,12.75299108,12.87154501
A930026B05Rik,6.996214528,7.440929536,7.589774005,7.264433722,7.346701446,7.629761198,6.961133353,7.428296092
5930435M05Rik,6.500523596,6.345025128,6.25711715,6.144890597,6.290503671,6.361365704,6.250010892,6.424674331
Bhlhe40,14.61535815,14.24518499,13.17819683,14.53488708,14.22886674,13.60585229,13.93318549,12.19491935
Pth,8.604582602,11.24126697,13.04623852,6.523385181,6.895718967,9.630544218,6.3843654,6.095601509
D930050J11,9.64767538,9.659465255,9.310374857,9.428276673,9.230609316,9.014102924,9.739275689,9.748831779
Olfr1342,8.261822026,8.083280719,7.823584184,8.203423192,7.868625299,7.793071312,7.824475257,8.029774954
Ap4m1,9.364546251,9.435808741,9.253914722,9.588655344,9.590683283,9.33164987,9.218179671,9.358003219
Gm94,6.195298009,6.242958256,6.246815699,6.231321636,6.242521349,6.253467325,6.274237273,6.164108434
1700065I16Rik,6.228683323,6.176521086,6.219608384,6.192731975,6.184873023,6.448885234,6.257967845,6.233265236
Mageh1,6.481881234,6.65354243,6.989845757,6.792334835,6.889575921,7.174571556,6.807536983,6.644602992
Gsdmc2,6.685398982,6.586961336,6.93363268,6.644778747,6.643595742,6.731734424,6.530631342,6.49474984
Gm36902,6.237854937,6.079118516,6.135435815,6.00005178,5.926380081,6.181756738,6.353330468,6.221531843
Olfr339,6.281374001,6.383001857,6.400015527,6.40877885,6.32797162,6.538924476,6.366231602,6.71268045
Zscan4d,6.361519646,6.426856191,6.378262068,6.454946582,6.371868039,6.369355105,6.490501733,6.33214673
Lig3,10.97656616,10.441304,11.70666632,11.13748352,10.81442235,11.66760511,11.49119776,11.2768391
NAP114291-1,10.09468625,9.723638376,8.91283063,9.689933358,9.202040039,8.912161465,9.472792091,9.14285809
Ndufb3,13.29093078,13.2591843,13.68376128,13.48008714,13.50635906,13.83195381,13.61442183,13.95156054
AK045039,6.106523274,6.166466006,6.105538353,6.077264404,6.117387978,6.096132013,6.099783304,6.189715105
Krtap9-1,7.924760153,7.843168942,8.098100651,8.055935976,7.939523359,8.03946759,8.07229118,8.24924951
Wnt10b,7.073075849,6.97245933,6.976195072,7.27789322,6.775593906,6.728295738,8.354930498,6.899399541
Glycam1,6.028203128,6.197081724,6.03188382,6.065180364,6.124617721,6.141536707,6.200389608,6.19010863
Gm10512,6.266715816,6.217661884,6.169605555,6.104509927,6.104918743,6.15001576,6.237976013,6.220062594
AK042602,6.355570262,6.340614741,6.027354875,6.249911559,6.151751507,6.195349228,6.246999157,6.247487123
Zscan22,7.066224648,7.034267769,7.11880365,7.132499197,6.934840289,7.307536477,7.096687063,6.815057302
Gprc5d,6.651628948,6.808572092,6.913360121,6.673416042,6.727019948,6.922001635,6.997543492,7.349460753
Gja3,6.406535224,6.273250871,6.244941837,6.366813512,6.186036978,6.208613298,6.312996218,6.224319112
AK080204,10.63277825,11.24619465,10.67468383,10.32093048,10.67197446,10.39247596,10.45583105,10.24605402
Opalin,6.166860549,6.098678673,6.028714916,6.099584133,6.081095116,6.14366145,6.188998829,5.983013214
Gm8232,6.038315709,5.94064446,6.096727933,6.085632228,5.953739652,6.059730996,5.957649595,6.045396658
Gm35177,6.358104388,6.416119579,6.532094878,6.288108125,6.337532012,6.443445204,6.397466718,6.226729787
Adck1,9.748544729,9.468796849,10.16335619,10.45533575,10.28886078,10.1452488,10.26736679,9.705335534
Gm4598,6.645337121,6.63153022,6.373823591,7.00143452,6.740744089,6.650458749,6.328598198,6.601217526
Enox1,6.020051596,6.136428831,6.218537806,6.073524111,6.087019776,6.160097719,6.070108784,6.227822223
NAP061301-1,16.16048135,16.08912508,15.21370558,15.43298662,15.59230604,14.92264387,15.75097708,15.28777736
Pramel7,6.324681459,6.53109393,6.293090045,6.414995397,6.550832471,6.466828029,6.417103102,6.297230994
Ntrk1,6.927162098,6.744022108,6.411363709,6.370801308,6.608671214,6.334795836,6.773952403,6.400912891
Rnls,7.15484851,7.122839763,6.780099388,7.777559109,7.529507222,7.111459237,7.069421799,7.113734008
Gm26891,6.027183738,6.099560841,5.990791731,6.120895377,6.045858665,6.192316667,6.030355156,5.933269264
Slc6a20b,6.137522507,6.361500912,6.224729074,6.323888567,6.444401392,6.235671979,6.159033063,6.306881281
AK046279,6.067229403,6.303679763,5.959946538,5.879083044,5.833376796,5.912361549,6.030810558,6.151198364
Tusc5,6.261184098,6.2346949,6.328455847,6.542754315,6.237562447,6.232314884,6.509188353,6.308257382
Xpnpep3,8.091019555,8.076666928,8.156869084,8.246262534,8.191560301,7.994233867,8.051072395,7.899422567
4921515L22Rik,6.24986616,6.274905126,6.334788091,6.136914718,6.325207351,6.105839009,6.336588185,6.416176521
4930513D17Rik,6.268219316,6.255948673,6.181871403,6.19579131,6.285500693,6.160020057,6.090577857,6.172168792
Arid1a,13.46623361,13.1826171,13.2835034,13.14386183,13.01602596,12.96156174,13.26680253,13.36960507
AV258284,6.203059374,6.55622282,6.113202323,6.048181747,5.987644823,5.94274536,6.053356401,5.934705931
Fbxo4,10.46053636,11.02563871,10.57513513,10.88752879,11.26222629,10.82641532,10.42840972,10.78860482
Gm29797,7.627872168,7.021671239,6.997134725,7.28857514,7.053507397,7.104811727,7.104163844,7.333186841
Gm26555,6.315990251,6.486654285,6.379126829,6.168149858,6.056481031,6.210130583,6.106934742,6.078460328
Pira6,6.165154588,6.214199657,6.162883494,6.162535647,6.192378574,6.159190187,6.200886014,6.975606881
Crebbp,10.99104379,10.20132795,9.888999888,10.44162058,10.6096498,9.776255606,10.24181542,10.0348506
Vmn1r87,9.538719632,9.208785432,9.109892674,9.382581924,9.153879611,8.977287873,9.227560802,9.147478381
Pcp4l1,6.740184518,6.480761594,6.169099565,6.248371343,6.333609388,6.135489151,6.182655748,6.104087545
Dhrs7c,5.903337766,6.26694556,6.155571212,5.913107586,6.113260696,6.186013596,5.850519329,6.080133152
Snrnp70,11.51590563,12.0465442,11.84090621,12.56941235,12.53095712,11.84384307,11.13482638,11.62343459
Gfral,6.286727255,6.291795683,6.206599159,6.2052194,6.288465037,6.2646959,6.167089745,6.285698119
Asb7,10.33060864,10.00522151,9.58325771,9.832961884,9.780025155,9.569453074,9.924341662,9.924844147
Ndufs4,13.63568212,13.11279778,13.27806569,13.28025508,13.20116478,13.33885264,13.60434514,13.47731354
Necap2,14.05746527,14.00763471,14.6688433,14.50200041,14.62410342,14.66099326,14.49869178,15.14899282
Upb1,6.226680813,6.305200219,6.46169266,6.357456931,6.447719198,6.455957588,6.441077212,6.534896406
Fam160b2,12.53660063,12.6502062,12.7840205,12.62170721,12.72858086,12.79825163,12.61706414,12.94483397
Slc29a2,8.484105054,9.239684012,9.491122014,8.40176975,8.302683898,9.12879702,8.555497158,7.965454525
Dse,6.997134725,6.823327625,6.854684608,6.714420585,7.222866283,6.821017871,7.070418087,7.01028838
AK045835,6.103202843,6.054365643,6.109233816,6.413838847,6.213962925,6.241997739,6.206336835,6.198470029
Plxna2,6.005400754,6.045470745,6.109329055,6.113369771,6.035377163,6.134676612,6.174648696,6.228929443
Ifit2,7.057244921,6.640359253,7.304927457,7.635444295,7.801872303,7.842814456,7.426380549,7.926999338
AK203051,8.37628162,7.902579259,9.118749424,8.087560911,8.664194668,9.091241584,9.32718064,9.271928008
Pwwp2b,10.68239935,9.645826471,9.828568104,10.7145131,10.10548386,9.933592266,10.84850441,10.72656597
6330411D24Rik,6.137850894,6.025296794,6.100144515,6.185558875,6.083443161,6.199051224,6.048434188,6.040577523
Gm34784,6.286273893,6.300026057,6.22201314,6.197721559,6.16278035,6.184049768,6.702671589,6.461795072
Olfr605,6.098203413,6.043473346,6.020199287,6.071596933,6.016357936,6.226317904,5.970247714,5.951153563
Fbxw24,6.190831329,6.110805492,6.062353349,6.12547775,6.09576754,6.106533056,6.294487912,6.167711867
Lcn11,6.417877546,6.578995273,7.097869875,7.183751579,6.584698645,6.777734564,6.679301826,6.565051783
Tbc1d1,12.5167046,12.37579539,12.62939699,11.96786861,12.50615404,12.66714148,12.63786194,12.51865849
Gm36070,6.680008839,6.91752283,6.289438164,7.405563286,6.509339386,6.204782745,6.49409737,6.316453884
Dnm2,10.1594941,9.823210982,10.25398832,10.53257298,10.37378653,10.19221115,10.09950458,10.28274067
Olfr1247,6.227200612,6.177516652,6.075867696,6.043050494,6.076898502,6.004619248,6.050108574,6.041064853
Cbll1,11.30496621,11.58359547,11.48414829,11.24935999,11.2666108,11.36570218,11.21878154,10.96535304
1500015A07Rik,8.940808387,9.924093741,9.042290272,9.607695143,9.375793153,8.9542856,8.608560196,9.153879611
4930554P06Rik,6.16829042,6.134050456,6.228157704,6.159790092,6.516559502,6.189576152,6.258093906,6.593971707
TC1654523,6.180585961,6.293742754,6.242485855,6.290761006,6.246483874,6.313601202,6.178021165,6.318110361
Zfp948,9.074733998,9.49573508,9.738439136,9.869893238,9.63958148,9.801920252,9.140386224,8.356366479
Bean1,6.085950423,6.219380337,6.078924685,6.113020901,6.601810041,6.231610627,6.194254115,6.117595397
2010310C07Rik,6.163268946,6.396270292,6.194864676,6.175628424,6.194100474,6.129796992,6.133875156,6.054953713
Adnp2,8.843155755,8.940629474,8.825543083,9.119871551,8.895079434,8.800493827,8.717426453,8.440448864
D730005E14Rik,7.548150197,8.623812612,8.336262937,8.49834227,8.600490432,8.441163269,7.734869181,8.347154996
LOC102637646,6.233289994,6.221245282,6.217300819,6.195040018,6.243250199,6.308587518,6.347916231,6.254771677
Gm36349,8.704800013,8.664194668,9.077106987,9.018868474,8.66518361,8.883029435,8.985169654,9.420100046
D630003M21Rik,6.268117613,6.429398802,6.49693657,6.46016029,6.356454442,6.340788771,6.538614082,6.251341301
4833411C07Rik,6.390315293,6.467995838,6.255913435,6.167665145,6.136856384,6.240833073,5.977058594,6.324615464
Gm10621,6.772730973,6.912860469,6.634671074,6.745032255,6.762161305,6.737197978,6.789930935,6.691007367
Olfr620,6.36165938,6.352759504,6.363243904,6.23558514,6.364457911,6.422882875,6.272913973,6.523480448
Bcas3os2,6.031819687,5.906000855,5.930329348,5.84570709,6.032862012,6.227178087,5.909362777,5.971916036
BU945974,6.225251518,6.360244296,6.166406002,6.253586697,6.047069109,6.223904423,6.232265002,6.390913389
Usp4,11.39958963,11.20897924,11.40154841,11.07217906,11.20293036,11.29682322,11.21565533,11.2201874
6430710M23Rik,6.173218498,6.259575548,6.246207388,6.304634277,6.239841455,6.243649824,6.266485102,6.385748801
Gm15772,16.82391853,16.69481494,16.9894882,16.86730585,16.94048158,16.91075637,16.96652565,16.99566948
Rae1,12.91912428,12.65147309,12.93579392,12.4495261,12.34127998,12.77017004,12.76568474,12.60364443
Upf1,10.52560868,10.60121623,11.07974927,10.61355208,10.55798853,10.97481106,10.62503453,10.72349727
Adamts15,6.032156832,6.04010699,6.141268244,6.222628312,6.234094907,6.077200345,6.125830325,6.065023081
Dock6,10.40845429,10.16544397,10.2880418,10.40051139,10.18078134,10.35467517,10.69939698,10.4716788
Rarg,10.89724914,11.09888022,6.16846,12.40710653,13.3062997,11.59879042,11.11735418,10.83889725
Gm4876,10.4156815,9.1684315,6.1687684,,13.4564513,11.4186851,5.1651354,8.21686131
Sgk1,10.03124414,10.88437191,10.61290992,8.499859918,8.66026417,9.632436375,9.201109345,12.27202978
Sik3,12.8091715,12.23611411,11.65642922,12.06181511,11.94052469,11.8310432,12.11598354,10.54533344
Gak,10.10629478,9.966051316,10.0666937,10.13248917,9.907368642,9.990987766,10.09442812,10.26036593
Fam20b,12.44660808,12.56776971,12.88795096,12.18816662,12.28183096,12.64523139,12.38580336,12.43906781
Arf1,15.13029696,15.1675075,15.46472173,15.18550425,15.16603126,15.55727124,15.24097873,15.27859356
1700001C19Rik,6.081329398,6.042222303,5.97682788,6.028299917,5.938185072,6.257990803,5.949724459,5.908696502
Gm32679,6.547213691,6.44920587,6.472517702,6.488581076,6.445499606,6.735707732,6.569001092,6.666072774
Vcpkmt,11.60241226,11.98360736,11.49388797,11.07844467,10.86737101,11.42384703,11.13050601,10.53858597
Carkd,12.43996041,12.88969023,12.7753968,12.92100569,12.95846488,12.88795096,12.37024843,12.77201764
Chil5,6.284811343,6.250593595,6.33925719,6.263775473,6.373690641,6.234310783,6.242307917,6.290936823
Camk2n1,7.840244594,7.892677125,6.810913486,7.410119913,8.184114739,6.876289917,7.039162543,6.46774627
Olfr1163,6.261631946,6.343214771,6.283419031,6.226662534,6.314098065,6.256203896,6.398573133,6.309118267
Tfdp2,11.03425304,10.79496377,10.57439448,11.43376226,11.3938671,10.70759301,10.82231704,10.85357377
4921513I08Rik,6.396005967,6.347871431,6.173195704,6.260123486,6.238176259,6.234832112,6.28372886,6.373413824
Mcph1,6.321349823,6.30792944,6.439767762,6.454461483,6.341739037,6.485438372,6.334307604,6.291503065
Cd81,11.88928033,12.40255479,12.0926902,12.23089097,13.77537255,13.02011004,11.70183256,10.86946161
C030015D19Rik,5.861873348,6.015132685,7.868942222,5.785897828,5.882244682,5.930439795,5.97818681,5.949830772
Gm39334,6.358417379,6.825165205,6.527750494,6.232443249,6.377604188,6.269027131,6.519381587,6.600988244
AK047401,6.433737138,6.369561273,6.499639858,6.319019556,6.313270043,6.322482042,6.395821802,6.387976864
Gm5820,6.204188635,6.237401546,6.285759851,6.394062288,6.331633883,6.246455606,6.292395037,6.396653546
Gm13944,6.054365643,5.988106107,5.787628685,5.936092552,5.881592557,5.915464399,6.006031537,6.13202972
2410018L13Rik,7.614882162,7.290093019,7.538932648,7.574209842,7.701485169,7.822322857,7.598251098,7.320777206
Klri2,6.447395905,6.254255131,6.330052491,6.496100538,6.359532108,6.414609656,6.398709541,6.439547541
Fkbp8,11.18833822,10.96937726,11.49119776,11.41048376,11.12826055,11.40388025,11.35365438,11.82916716
Apol8,6.224103942,6.166186021,6.289652171,6.348284519,6.257842314,6.299790899,6.261563231,6.174535939
Tas1r3,7.665360281,7.5561521,7.518944915,7.565706379,7.390242548,7.509219222,7.425614248,7.240741839
Tnmd,6.072368726,6.058540011,6.214222211,6.113887933,6.16983376,6.082423336,6.110301483,6.150579749
Muc20,6.186461087,6.397794564,6.361634253,6.143746481,6.197832706,6.165742307,6.103051695,6.238384379
Ssbp1,10.36147194,10.47522843,10.48907592,10.80958719,10.11801274,10.33060864,10.37002367,10.4536433
5330417C22Rik,6.149641015,6.341444907,6.125882224,6.177226351,6.110340581,6.090145477,6.151443197,6.108140065
Ms4a4c,16.02500473,15.97406774,15.97406774,16.10293493,16.13368583,16.1950145,16.29858052,16.1251944
Dpp4,6.234118954,6.434950875,6.280436392,6.300539523,6.392356979,6.244465647,6.987963344,6.848097783
Ik,14.9400449,15.05427768,14.55805015,14.73833473,14.80619728,14.59817967,14.62851252,14.58013208
2610305D13Rik,6.161969398,6.170996539,6.282337921,6.166382266,6.194845672,6.127334065,6.278956079,6.109404611
Nr0b1,6.464248416,6.401114278,6.347737465,6.347819839,6.397081981,6.40247946,6.478413593,6.393776326
Gm16163,6.428489166,6.612111337,6.351996791,6.146819705,6.380693322,6.424882431,6.426949621,6.431886672
Pycrl,6.402301991,6.727610475,6.726030237,6.312037389,6.637057376,6.667602542,6.416348942,6.265335556
NAP063249-1,6.10836035,5.999582822,6.174816219,6.269325264,6.258457099,6.207857867,6.111047618,6.095904287
Gm28523,6.286843548,6.217218411,6.255544038,6.188548983,6.188304228,6.052413878,6.155387625,6.255573719
Arl13a,6.142749715,6.228170684,6.09141169,6.070525863,6.352117116,6.187867701,6.014843178,6.076313085
BB157357,6.176063517,7.046825969,6.655085449,6.579425832,7.038335284,6.559371603,6.212592139,6.58770348
